"state","sex","year","age","f12","gkv.pop","rate","rate.age.std"
"Bremen","women",2016,"30-34",65,19613,3.31412838423495,NA
"Bremen","women",2016,"35-44",79,35239,2.24183433128068,NA
"Bremen","women",2016,"45-64",102,85614,1.19139393089915,NA
"Bremen","women",2017,"15-19",34,13520,2.51479289940828,NA
"Bremen","women",2017,"15-64",503,194738,2.58295761484661,2.5185508239404
"Bremen","women",2017,"20-24",67,17722,3.78061166911184,NA
"Bremen","women",2017,"25-29",93,21456,4.334451901566,NA
"Bremen","women",2017,"30-34",82,19954,4.1094517389997,NA
"Bremen","women",2017,"35-44",114,36091,3.15868221994403,NA
"Bremen","women",2017,"45-64",113,85995,1.31402988545846,NA
"Bremen","women",2018,"15-19",33,13387,2.46507806080526,NA
"Bremen","women",2018,"15-64",510,195238,2.61219639619336,2.54699551529418
"Bremen","women",2018,"20-24",68,17848,3.80995069475571,NA
"Bremen","women",2018,"25-29",89,21031,4.23184822405021,NA
"Bremen","women",2018,"30-34",88,20461,4.30086506035873,NA
"Bremen","women",2018,"35-44",124,36662,3.38224864982816,NA
"Bremen","women",2018,"45-64",108,85849,1.25802280748757,NA
"Bremen","women",2019,"15-19",34,13220,2.57186081694402,NA
"Bremen","women",2019,"15-64",537,195226,2.75065821150871,2.65844430538723
"Bremen","women",2019,"20-24",87,18007,4.83145443438663,NA
"Bremen","women",2019,"25-29",94,20807,4.51771038592781,NA
"Bremen","women",2019,"30-34",92,20912,4.39938791124713,NA
"Bremen","women",2019,"35-44",112,37027,3.02481972614579,NA
"Bremen","women",2019,"45-64",118,85253,1.38411551499654,NA
"Bremen","women",2020,"15-19",51,13069,3.90236437370878,NA
"Bremen","women",2020,"15-64",610,195945,3.11311847712368,3.01337133717671
"Bremen","women",2020,"20-24",85,18153,4.6824216382967,NA
"Bremen","women",2020,"25-29",102,20843,4.89372930960035,NA
"Bremen","women",2020,"30-34",111,21353,5.19833278696202,NA
"Bremen","women",2020,"35-44",125,37553,3.32862887119538,NA
"Bremen","women",2020,"45-64",136,84974,1.60048956151293,NA
"Bremen","women",2021,"15-19",46,12896,3.56699751861042,NA
"Bremen","women",2021,"15-64",652,194166,3.35795144361011,3.24908089915435
"Bremen","women",2021,"20-24",101,17822,5.66715295701941,NA
"Bremen","women",2021,"25-29",104,20449,5.08582326764145,NA
"Bremen","women",2021,"30-34",115,21073,5.45722013951502,NA
"Bremen","women",2021,"35-44",147,37768,3.89218385935183,NA
"Bremen","women",2021,"45-64",139,84158,1.65165521994344,NA
"Bund","men",2009,"15-19",3907,1951365,2.00218821184145,NA
"Bund","men",2009,"15-64",36588,21794577,1.67876623620637,1.66185546147365
"Bund","men",2009,"20-24",8475,2121787,3.99427463736935,NA
"Bund","men",2009,"25-29",8003,2085977,3.83657154417331,NA
"Bund","men",2009,"30-34",5134,1918888,2.67550789832445,NA
"Bund","men",2009,"35-44",6275,4713436,1.33130056290146,NA
"Bund","men",2009,"45-64",4794,9003124,0.53248183630482,NA
"Bund","men",2010,"15-19",4014,1860666,2.15729206638913,NA
"Bund","men",2010,"15-64",40596,21795334,1.86260049972164,1.85836798862362
"Bund","men",2010,"20-24",8968,2143008,4.18477205871373,NA
"Bund","men",2010,"25-29",8854,2074317,4.26839292162191,NA
"Bund","men",2010,"30-34",6246,1973115,3.16555294546947,NA
"Bund","men",2010,"35-44",7126,4496010,1.58496088754251,NA
"Bund","men",2010,"45-64",5388,9248218,0.582598723343243,NA
"Bund","men",2011,"15-19",4116,1829291,2.25005206935365,NA
"Bund","men",2011,"15-64",42864,21814282,1.96495121865574,1.97395403449192
"Bund","men",2011,"20-24",9073,2125529,4.26858443239307,NA
"Bund","men",2011,"25-29",9389,2083807,4.50569558505178,NA
"Bund","men",2011,"30-34",6925,2011716,3.44233480272563,NA
"Bund","men",2011,"35-44",7706,4302889,1.79088979520504,NA
"Bund","men",2011,"45-64",5655,9461050,0.597713784410821,NA
"Bund","men",2012,"15-19",4376,1822604,2.40096038415366,NA
"Bund","men",2012,"15-64",46295,21930054,2.11102991356063,2.13104529809197
"Bund","men",2012,"20-24",9244,2095354,4.41166504561998,NA
"Bund","men",2012,"25-29",9678,2122272,4.56020717419822,NA
"Bund","men",2012,"30-34",7973,2070303,3.85112710554928,NA
"Bund","men",2012,"35-44",8522,4178186,2.03964112655588,NA
"Bund","men",2012,"45-64",6502,9641335,0.674387934865867,NA
"Bund","men",2013,"15-19",5235,1813635,2.88646833569048,NA
"Bund","men",2013,"15-64",54679,22037071,2.48122810876273,2.51209537299296
"Bund","men",2013,"20-24",10440,2047549,5.09877907683772,NA
"Bund","men",2013,"25-29",11112,2181132,5.09460225240838,NA
"Bund","men",2013,"30-34",9589,2121091,4.52078670834962,NA
"Bund","men",2013,"35-44",10440,4085075,2.55564463320747,NA
"Bund","men",2013,"45-64",7863,9788589,0.803282270815538,NA
"Bund","men",2014,"15-19",6239,1818779,3.43032331030873,NA
"Bund","men",2014,"15-64",64423,22261694,2.89389477727975,2.92932726668547
"Bund","men",2014,"20-24",11906,2021610,5.88936540677974,NA
"Bund","men",2014,"25-29",12714,2261449,5.62205913111461,NA
"Bund","men",2014,"30-34",11332,2186647,5.1823636828441,NA
"Bund","men",2014,"35-44",12709,4057700,3.13206989181063,NA
"Bund","men",2014,"45-64",9523,9915509,0.960414639329156,NA
"Bund","men",2015,"15-19",6849,1829612,3.74341663697002,NA
"Bund","men",2015,"15-64",73687,22461989,3.28051981505289,3.32390626739982
"Bund","men",2015,"20-24",13077,1976569,6.6160098635565,NA
"Bund","men",2015,"25-29",14187,2339588,6.06388817176358,NA
"Bund","men",2015,"30-34",12983,2232282,5.81602145248674,NA
"Bund","men",2015,"35-44",15205,4089218,3.7183148465061,NA
"Bund","men",2015,"45-64",11386,9994720,1.13920149839115,NA
"Bund","men",2016,"15-19",7162,1826735,3.92065625282266,NA
"Bund","men",2016,"15-64",82994,22772730,3.64444666932774,3.68482802703802
"Bund","men",2016,"20-24",14548,2006555,7.2502373470949,NA
"Bund","men",2016,"25-29",15360,2392057,6.42125166749789,NA
"Bund","men",2016,"30-34",14628,2305505,6.34481382603811,NA
"Bund","men",2016,"35-44",17880,4159859,4.2982226080259,NA
"Bund","men",2016,"45-64",13416,10082019,1.33068584774538,NA
"Bund","men",2017,"15-19",7870,1813208,4.34037352581723,NA
"Bund","men",2017,"15-64",95861,23099976,4.14983115133972,4.17333433027537
"Bund","men",2017,"20-24",16685,2067356,8.07069512943102,NA
"Bund","men",2017,"25-29",17215,2422373,7.10666771797737,NA
"Bund","men",2017,"30-34",16504,2390816,6.9030824622221,NA
"Bund","men",2017,"35-44",21572,4278652,5.0417748393653,NA
"Bund","men",2017,"45-64",16015,10127571,1.58132685517584,NA
"Bund","men",2018,"15-19",8295,1789489,4.63540150288714,NA
"Bund","men",2018,"15-64",106834,23297953,4.5855530741263,4.59791586050519
"Bund","men",2018,"20-24",18314,2085517,8.78151556664367,NA
"Bund","men",2018,"25-29",18389,2397262,7.67083447699918,NA
"Bund","men",2018,"30-34",18292,2477774,7.38243278039079,NA
"Bund","men",2018,"35-44",25135,4412609,5.69617657036914,NA
"Bund","men",2018,"45-64",18409,10135302,1.81632476269577,NA
"Bund","men",2019,"15-19",8571,1762816,4.86210699244845,NA
"Bund","men",2019,"15-64",117971,23268759,5.06993088887981,5.07952604710634
"Bund","men",2019,"20-24",20068,2084841,9.62567409217298,NA
"Bund","men",2019,"25-29",19793,2328935,8.4987344000584,NA
"Bund","men",2019,"30-34",20106,2515690,7.99224069738322,NA
"Bund","men",2019,"35-44",28625,4487566,6.37873626816854,NA
"Bund","men",2019,"45-64",20808,10088911,2.06246244019796,NA
"Bund","men",2020,"15-19",7871,1735301,4.53581251898086,NA
"Bund","men",2020,"15-64",123283,23350932,5.27957513644423,5.27853656355612
"Bund","men",2020,"20-24",20603,2097954,9.82052037365929,NA
"Bund","men",2020,"25-29",20280,2273475,8.92026523273843,NA
"Bund","men",2020,"30-34",20648,2578959,8.00633123675095,NA
"Bund","men",2020,"35-44",31177,4599546,6.77827768218863,NA
"Bund","men",2020,"45-64",22704,10065697,2.25558150617886,NA
"Bund","men",2021,"15-19",6961,1709258,4.07252737737662,NA
"Bund","men",2021,"15-64",130499,23251409,5.61252008426672,5.61252008426672
"Bund","men",2021,"20-24",20638,2052181,10.0566178129512,NA
"Bund","men",2021,"25-29",21600,2244071,9.62536390337026,NA
"Bund","men",2021,"30-34",21297,2560121,8.3187474342033,NA
"Bund","men",2021,"35-44",34639,4684639,7.39416633811058,NA
"Bund","men",2021,"45-64",25364,10001139,2.5361111369415,NA
"Bund","total",2009,"15-19",5220,3806485,1.37134390389033,NA
"Bund","total",2009,"15-64",49999,45184015,1.10656390318567,1.08515777967668
"Bund","total",2009,"20-24",11039,4248280,2.59846337812009,NA
"Bund","total",2009,"25-29",10649,4247179,2.50731132358679,NA
"Bund","total",2009,"30-34",6732,3965869,1.69748420837905,NA
"Bund","total",2009,"35-44",8587,9884667,0.868719199139435,NA
"Bund","total",2009,"45-64",7772,19031535,0.408374836816894,NA
"Bund","total",2010,"15-19",5417,3630710,1.49199467872675,NA
"Bund","total",2010,"15-64",54891,45169240,1.21522965628822,1.20080190828191
"Bund","total",2010,"20-24",11728,4282741,2.73843316698348,NA
"Bund","total",2010,"25-29",11738,4208582,2.78906291952967,NA
"Bund","total",2010,"30-34",8214,4068945,2.01870509431806,NA
"Bund","total",2010,"35-44",9445,9433332,1.00123689063419,NA
"Bund","total",2010,"45-64",8349,19544930,0.427169603574942,NA
"Bund","total",2011,"15-19",5546,3567785,1.55446586607657,NA
"Bund","total",2011,"15-64",56463,45185073,1.24959408608237,1.24288280405229
"Bund","total",2011,"20-24",11780,4233936,2.78228107368652,NA
"Bund","total",2011,"25-29",12344,4214156,2.92917490477334,NA
"Bund","total",2011,"30-34",9001,4143036,2.172561377695,NA
"Bund","total",2011,"35-44",9991,9031430,1.10624784779376,NA
"Bund","total",2011,"45-64",7801,19994730,0.390152805264187,NA
"Bund","total",2012,"15-19",5952,3552704,1.67534362558772,NA
"Bund","total",2012,"15-64",60718,45337851,1.33923418646376,1.33969609497728
"Bund","total",2012,"20-24",11968,4162912,2.87491063947544,NA
"Bund","total",2012,"25-29",12713,4272363,2.97563666757717,NA
"Bund","total",2012,"30-34",10359,4241101,2.44252612705993,NA
"Bund","total",2012,"35-44",10892,8745855,1.24538995901487,NA
"Bund","total",2012,"45-64",8834,20362916,0.433827846660076,NA
"Bund","total",2013,"15-19",7190,3535635,2.03358095504768,NA
"Bund","total",2013,"15-64",71596,45479349,1.57425296479068,1.58028047133261
"Bund","total",2013,"20-24",13565,4055435,3.34489395095717,NA
"Bund","total",2013,"25-29",14635,4378083,3.34278724272701,NA
"Bund","total",2013,"30-34",12421,4320833,2.87467717451704,NA
"Bund","total",2013,"35-44",13140,8524555,1.5414294353195,NA
"Bund","total",2013,"45-64",10645,20664808,0.515126973354894,NA
"Bund","total",2014,"15-19",8798,3544604,2.48208262474454,NA
"Bund","total",2014,"15-64",84371,45764844,1.8435766983058,1.85243416188285
"Bund","total",2014,"20-24",15477,3984509,3.88429289531031,NA
"Bund","total",2014,"25-29",16705,4508636,3.70511170118856,NA
"Bund","total",2014,"30-34",14711,4415512,3.3316634628102,NA
"Bund","total",2014,"35-44",15924,8418057,1.89164791827853,NA
"Bund","total",2014,"45-64",12756,20893526,0.610524044625115,NA
"Bund","total",2015,"15-19",9757,3563179,2.73828511000991,NA
"Bund","total",2015,"15-64",96277,46019382,2.09209676044759,2.10691667239849
"Bund","total",2015,"20-24",16943,3883493,4.36282491046076,NA
"Bund","total",2015,"25-29",18565,4634254,4.0060385123474,NA
"Bund","total",2015,"30-34",16806,4470582,3.7592420852587,NA
"Bund","total",2015,"35-44",19084,8436236,2.26214629367884,NA
"Bund","total",2015,"45-64",15122,21031638,0.71901199516652,NA
"Bund","total",2016,"15-19",10130,3547118,2.85583958582714,NA
"Bund","total",2016,"15-64",108342,46412093,2.33434850697209,2.35100684978986
"Bund","total",2016,"20-24",18914,3905186,4.84330323830926,NA
"Bund","total",2016,"25-29",20135,4696393,4.28733285310663,NA
"Bund","total",2016,"30-34",18994,4577123,4.14976831516217,NA
"Bund","total",2016,"35-44",22506,8516864,2.64252194234873,NA
"Bund","total",2016,"45-64",17663,21169409,0.834364341489174,NA
"Bund","total",2017,"15-19",11172,3510638,3.18232754274294,NA
"Bund","total",2017,"15-64",125285,46829327,2.67535341688767,2.68503416004943
"Bund","total",2017,"20-24",21857,3985268,5.4844492265012,NA
"Bund","total",2017,"25-29",22536,4717313,4.77729588857046,NA
"Bund","total",2017,"30-34",21453,4709050,4.55569594716556,NA
"Bund","total",2017,"35-44",27265,8693674,3.13618845151083,NA
"Bund","total",2017,"45-64",21002,21213384,0.990035347495713,NA
"Bund","total",2018,"15-19",11729,3457976,3.39186853812751,NA
"Bund","total",2018,"15-64",139452,47044806,2.96423796497322,2.96921322313695
"Bund","total",2018,"20-24",24297,4006440,6.06448617725462,NA
"Bund","total",2018,"25-29",23926,4644938,5.15098371603668,NA
"Bund","total",2018,"30-34",23718,4853714,4.88656727611062,NA
"Bund","total",2018,"35-44",31769,8903466,3.56816098359897,NA
"Bund","total",2018,"45-64",24013,21178272,1.13385076931678,NA
"Bund","total",2019,"15-19",12158,3412835,3.56243416397218,NA
"Bund","total",2019,"15-64",154072,46975242,3.27985537573175,3.28324895536116
"Bund","total",2019,"20-24",26755,4004465,6.6812920077963,NA
"Bund","total",2019,"25-29",25661,4514662,5.68392495385037,NA
"Bund","total",2019,"30-34",26013,4929790,5.27669535619164,NA
"Bund","total",2019,"35-44",36361,9043126,4.02084411961085,NA
"Bund","total",2019,"45-64",27124,21070364,1.28730571526909,NA
"Bund","total",2020,"15-19",11277,3362854,3.35340160470838,NA
"Bund","total",2020,"15-64",161698,47061331,3.43589942239415,3.43333602304882
"Bund","total",2020,"20-24",27830,4026890,6.91104053003683,NA
"Bund","total",2020,"25-29",26451,4398986,6.01297662688629,NA
"Bund","total",2020,"30-34",26867,5041640,5.32901992208884,NA
"Bund","total",2020,"35-44",39688,9237868,4.29622938972499,NA
"Bund","total",2020,"45-64",29585,20993093,1.40927304042334,NA
"Bund","total",2021,"15-19",10220,3314652,3.08327993406246,NA
"Bund","total",2021,"15-64",172243,46818298,3.67896756947465,3.67896756947465
"Bund","total",2021,"20-24",28453,3939090,7.22324191628016,NA
"Bund","total",2021,"25-29",28453,4336935,6.56062403517692,NA
"Bund","total",2021,"30-34",27850,4999989,5.57001225402696,NA
"Bund","total",2021,"35-44",44269,9380974,4.71901958154878,NA
"Bund","total",2021,"45-64",32998,20846658,1.58289160785388,NA
"Bund","women",2009,"15-19",1313,1855120,0.707770925870025,NA
"Bund","women",2009,"15-64",13411,23389438,0.573378462535098,0.560054574030648
"Bund","women",2009,"20-24",2564,2126493,1.20574109578541,NA
"Bund","women",2009,"25-29",2646,2161202,1.22431868932196,NA
"Bund","women",2009,"30-34",1598,2046981,0.780661862518509,NA
"Bund","women",2009,"35-44",2312,5171231,0.447088903976635,NA
"Bund","women",2009,"45-64",2978,10028411,0.296956317406616,NA
"Bund","women",2010,"15-19",1403,1770044,0.792635663294246,NA
"Bund","women",2010,"15-64",14295,23373906,0.611579425364336,0.600423750940134
"Bund","women",2010,"20-24",2760,2139733,1.28988055986424,NA
"Bund","women",2010,"25-29",2884,2134265,1.35128486856131,NA
"Bund","women",2010,"30-34",1968,2095830,0.939007457665937,NA
"Bund","women",2010,"35-44",2319,4937322,0.469687818619081,NA
"Bund","women",2010,"45-64",2961,10296712,0.287567526410373,NA
"Bund","women",2011,"15-19",1430,1738494,0.82255101254304,NA
"Bund","women",2011,"15-64",13599,23370791,0.581880176841254,0.572907465198688
"Bund","women",2011,"20-24",2707,2108407,1.28390770852117,NA
"Bund","women",2011,"25-29",2955,2130349,1.3870966681985,NA
"Bund","women",2011,"30-34",2076,2131320,0.974044254264963,NA
"Bund","women",2011,"35-44",2285,4728541,0.483235738042665,NA
"Bund","women",2011,"45-64",2146,10533680,0.203727472260407,NA
"Bund","women",2012,"15-19",1576,1730100,0.910930004046009,NA
"Bund","women",2012,"15-64",14423,23407797,0.616162212958357,0.610181469358869
"Bund","women",2012,"20-24",2724,2067558,1.31749629272794,NA
"Bund","women",2012,"25-29",3035,2150091,1.41156816153363,NA
"Bund","women",2012,"30-34",2386,2170798,1.09913497248477,NA
"Bund","women",2012,"35-44",2370,4567669,0.518864217175106,NA
"Bund","women",2012,"45-64",2332,10721581,0.217505235468538,NA
"Bund","women",2013,"15-19",1955,1722000,1.13530778164924,NA
"Bund","women",2013,"15-64",16917,23442278,0.72164488451165,0.7165529915772
"Bund","women",2013,"20-24",3125,2007886,1.55636325966713,NA
"Bund","women",2013,"25-29",3523,2196951,1.60358606086344,NA
"Bund","women",2013,"30-34",2832,2199742,1.287423706962,NA
"Bund","women",2013,"35-44",2700,4439480,0.608179336318668,NA
"Bund","women",2013,"45-64",2782,10876219,0.255787420242274,NA
"Bund","women",2014,"15-19",2559,1725825,1.48276911042545,NA
"Bund","women",2014,"15-64",19948,23503150,0.84873729691552,0.843798077329338
"Bund","women",2014,"20-24",3571,1962899,1.81924795926841,NA
"Bund","women",2014,"25-29",3991,2247187,1.77599817015673,NA
"Bund","women",2014,"30-34",3379,2228865,1.5160182424687,NA
"Bund","women",2014,"35-44",3215,4360357,0.737324948392987,NA
"Bund","women",2014,"45-64",3233,10978017,0.294497631038465,NA
"Bund","women",2015,"15-19",2908,1733567,1.67746617234869,NA
"Bund","women",2015,"15-64",22590,23557393,0.95893463253765,0.956451835691939
"Bund","women",2015,"20-24",3866,1906924,2.02734875642658,NA
"Bund","women",2015,"25-29",4378,2294666,1.90790293663653,NA
"Bund","women",2015,"30-34",3823,2238300,1.70799267301077,NA
"Bund","women",2015,"35-44",3879,4347018,0.892335849540996,NA
"Bund","women",2015,"45-64",3736,11036918,0.338500295100498,NA
"Bund","women",2016,"15-19",2968,1720383,1.72519723805687,NA
"Bund","women",2016,"15-64",25348,23639363,1.07227931649427,1.07249888609353
"Bund","women",2016,"20-24",4366,1898631,2.29955162430193,NA
"Bund","women",2016,"25-29",4775,2304336,2.07218044590719,NA
"Bund","women",2016,"30-34",4366,2271618,1.92197807906083,NA
"Bund","women",2016,"35-44",4626,4357005,1.06173851074304,NA
"Bund","women",2016,"45-64",4247,11087390,0.383047768681358,NA
"Bund","women",2017,"15-19",3302,1697430,1.94529376763696,NA
"Bund","women",2017,"15-64",29424,23729351,1.23998334383439,1.23932944627221
"Bund","women",2017,"20-24",5172,1917912,2.69668264237358,NA
"Bund","women",2017,"25-29",5321,2294940,2.31857913496649,NA
"Bund","women",2017,"30-34",4949,2318234,2.13481469083794,NA
"Bund","women",2017,"35-44",5693,4415022,1.2894612982676,NA
"Bund","women",2017,"45-64",4987,11085813,0.449854241632977,NA
"Bund","women",2018,"15-19",3434,1668487,2.05815208629135,NA
"Bund","women",2018,"15-64",32618,23746853,1.37357147913452,1.37269558669686
"Bund","women",2018,"20-24",5983,1920923,3.11464853094059,NA
"Bund","women",2018,"25-29",5537,2247676,2.46343334181617,NA
"Bund","women",2018,"30-34",5426,2375940,2.28372770356154,NA
"Bund","women",2018,"35-44",6634,4490857,1.47722361233056,NA
"Bund","women",2018,"45-64",5604,11042970,0.507472174605201,NA
"Bund","women",2019,"15-19",3587,1650019,2.17391436098615,NA
"Bund","women",2019,"15-64",36101,23706483,1.52283238302366,1.52182338871989
"Bund","women",2019,"20-24",6687,1919624,3.48349468437569,NA
"Bund","women",2019,"25-29",5868,2185727,2.68469026552721,NA
